folder_type,corpus_root,category,work_folder,pageid,work_title,display_title,page_title,author,times,juan_index,raw_path,clean_path,char_count_raw,char_count_clean,is_empty_page 
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0806.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0806.txt,12738,12738,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0807.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0807.txt,10806,10806,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0808.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0808.txt,14650,14650,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0809.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0809.txt,20848,20848,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0810.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0810.txt,4634,4634,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0811.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0811.txt,22431,22431,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0812.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0812.txt,9949,9949,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0813.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0813.txt,10954,10954,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0814.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0814.txt,8991,8991,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0815.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0815.txt,14697,14697,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0816.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0816.txt,16050,16050,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0817.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0817.txt,13356,13356,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0818.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0818.txt,10318,10318,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0819.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0819.txt,12462,12462,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0820.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0820.txt,8162,8162,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0821.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0821.txt,9143,9143,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0822.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0822.txt,9750,9750,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0823.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0823.txt,12770,12770,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0824.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0824.txt,5682,5682,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0825.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0825.txt,6325,6325,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0826.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0826.txt,17675,17675,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0827.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0827.txt,10228,10228,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0828.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0828.txt,15299,15299,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0829.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0829.txt,21818,21818,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0830.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0830.txt,20691,20691,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0831.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0831.txt,10701,10701,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0832.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0832.txt,10185,10185,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0833.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0833.txt,16490,16490,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0834.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0834.txt,9240,9240,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0835.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0835.txt,17933,17933,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0836.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0836.txt,9145,9145,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0837.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0837.txt,9828,9828,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0838.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0838.txt,7844,7844,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0839.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0839.txt,13005,13005,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0840.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0840.txt,10477,10477,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0841.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0841.txt,6885,6885,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0842.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0842.txt,12407,12407,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0843.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0843.txt,19710,19710,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0844.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0844.txt,11486,11486,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0845.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0845.txt,12127,12127,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0846.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0846.txt,9120,9120,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0847.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0847.txt,7787,7787,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0848.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0848.txt,16999,16999,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0849.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0849.txt,12877,12877,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0850.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0850.txt,9799,9799,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0851.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0851.txt,18592,18592,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0852.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0852.txt,9475,9475,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0853.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0853.txt,19391,19391,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0854.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0854.txt,25217,25217,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0855.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0855.txt,18534,18534,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0856.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_0856.txt,12293,12293,0
