title,file_base,raw_path,clean_path,categories,cjk_chars,sentences
天下,天下.txt,raw\天下.txt,clean\天下.txt,,241,9
天下一花,天下一花.txt,raw\天下一花.txt,clean\天下一花.txt,,30,1
天下全輿總圖,天下全輿總圖.txt,raw\天下全輿總圖.txt,clean\天下全輿總圖.txt,,98,5
天下無欻,天下無欻.txt,raw\天下無欻.txt,clean\天下無欻.txt,,37,3
天主教輔仁大學,天主教輔仁大學.txt,raw\天主教輔仁大學.txt,clean\天主教輔仁大學.txt,,295,12
天元術,天元術.txt,raw\天元術.txt,clean\天元術.txt,,588,38
天后驛,天后驛.txt,raw\天后驛.txt,clean\天后驛.txt,,97,3
天命,天命.txt,raw\天命.txt,clean\天命.txt,,522,25
天命 (清太祖),天命 (清太祖).txt,raw\天命 (清太祖).txt,clean\天命 (清太祖).txt,,225,2
天問,天問.txt,raw\天問.txt,clean\天問.txt,,134,7
天啟,天啟.txt,raw\天啟.txt,clean\天啟.txt,,107,7
天啟 (明),天啟 (明).txt,raw\天啟 (明).txt,clean\天啟 (明).txt,,127,8
天地日暖,天地日暖.txt,raw\天地日暖.txt,clean\天地日暖.txt,,146,10
天城體,天城體.txt,raw\天城體.txt,clean\天城體.txt,,75,6
天外情郎,天外情郎.txt,raw\天外情郎.txt,clean\天外情郎.txt,,44,4
天外愚人,天外愚人.txt,raw\天外愚人.txt,clean\天外愚人.txt,,39,5
天子,天子.txt,raw\天子.txt,clean\天子.txt,,555,22
天安門,天安門.txt,raw\天安門.txt,clean\天安門.txt,,593,16
天工開物,天工開物.txt,raw\天工開物.txt,clean\天工開物.txt,,118,6
天平,天平.txt,raw\天平.txt,clean\天平.txt,,142,5
天志,天志.txt,raw\天志.txt,clean\天志.txt,,988,44
天慶,天慶.txt,raw\天慶.txt,clean\天慶.txt,,36,1
天慶 (西夏),天慶 (西夏).txt,raw\天慶 (西夏).txt,clean\天慶 (西夏).txt,,794,45
天授,天授.txt,raw\天授.txt,clean\天授.txt,,57,3
天授 (大理),天授 (大理).txt,raw\天授 (大理).txt,clean\天授 (大理).txt,,48,3
天擇,天擇.txt,raw\天擇.txt,clean\天擇.txt,,152,8
天文學,天文學.txt,raw\天文學.txt,clean\天文學.txt,,1312,74
天文紀年,天文紀年.txt,raw\天文紀年.txt,clean\天文紀年.txt,,107,7
天朝田畝制度,天朝田畝制度.txt,raw\天朝田畝制度.txt,clean\天朝田畝制度.txt,,151,9
天氣預報,天氣預報.txt,raw\天氣預報.txt,clean\天氣預報.txt,,68,3
天水圍官立小學,天水圍官立小學.txt,raw\天水圍官立小學.txt,clean\天水圍官立小學.txt,,95,5
天水圍驛,天水圍驛.txt,raw\天水圍驛.txt,clean\天水圍驛.txt,,31,1
天水圍驛 (屯馬路),天水圍驛 (屯馬路).txt,raw\天水圍驛 (屯馬路).txt,clean\天水圍驛 (屯馬路).txt,,114,6
天水郡,天水郡.txt,raw\天水郡.txt,clean\天水郡.txt,,60,4
天河,天河.txt,raw\天河.txt,clean\天河.txt,,70,4
天津市,天津市.txt,raw\天津市.txt,clean\天津市.txt,,1251,72
天津教案,天津教案.txt,raw\天津教案.txt,clean\天津教案.txt,,2899,94
天津武備學堂,天津武備學堂.txt,raw\天津武備學堂.txt,clean\天津武備學堂.txt,,94,6
天涯山,天涯山.txt,raw\天涯山.txt,clean\天涯山.txt,,92,5
天涯海角,天涯海角.txt,raw\天涯海角.txt,clean\天涯海角.txt,,173,5
天演,天演.txt,raw\天演.txt,clean\天演.txt,,223,10
天漢,天漢.txt,raw\天漢.txt,clean\天漢.txt,,50,4
天燈,天燈.txt,raw\天燈.txt,clean\天燈.txt,,166,6
天狼,天狼.txt,raw\天狼.txt,clean\天狼.txt,,84,6
天王星,天王星.txt,raw\天王星.txt,clean\天王星.txt,,146,11
天理市,天理市.txt,raw\天理市.txt,clean\天理市.txt,,97,5
天生一對,天生一對.txt,raw\天生一對.txt,clean\天生一對.txt,,59,5
天皇,天皇.txt,raw\天皇.txt,clean\天皇.txt,,45,4
天皇氏,天皇氏.txt,raw\天皇氏.txt,clean\天皇氏.txt,,211,13
天相,天相.txt,raw\天相.txt,clean\天相.txt,,48,9
天神,天神.txt,raw\天神.txt,clean\天神.txt,,491,34
天福宮,天福宮.txt,raw\天福宮.txt,clean\天福宮.txt,,1095,33
天童市,天童市.txt,raw\天童市.txt,clean\天童市.txt,,103,6
天統,天統.txt,raw\天統.txt,clean\天統.txt,,88,2
天統 (北齊),天統 (北齊).txt,raw\天統 (北齊).txt,clean\天統 (北齊).txt,,46,3
天統 (渤海國),天統 (渤海國).txt,raw\天統 (渤海國).txt,clean\天統 (渤海國).txt,,69,5
天聰,天聰.txt,raw\天聰.txt,clean\天聰.txt,,40,2
天草市,天草市.txt,raw\天草市.txt,clean\天草市.txt,,85,4
天衛三,天衛三.txt,raw\天衛三.txt,clean\天衛三.txt,,72,6
天衛四,天衛四.txt,raw\天衛四.txt,clean\天衛四.txt,,106,6
天降萬星,天降萬星.txt,raw\天降萬星.txt,clean\天降萬星.txt,,44,4
天際綫,天際綫.txt,raw\天際綫.txt,clean\天際綫.txt,,97,4
天順,天順.txt,raw\天順.txt,clean\天順.txt,,97,2
天順 (元),天順 (元).txt,raw\天順 (元).txt,clean\天順 (元).txt,,20,2
天順 (明),天順 (明).txt,raw\天順 (明).txt,clean\天順 (明).txt,,36,1
天體,天體.txt,raw\天體.txt,clean\天體.txt,,87,6
天體力學,天體力學.txt,raw\天體力學.txt,clean\天體力學.txt,,634,37
太伯,太伯.txt,raw\太伯.txt,clean\太伯.txt,,186,10
太保 (釋義),太保 (釋義).txt,raw\太保 (釋義).txt,clean\太保 (釋義).txt,,61,4
太保市,太保市.txt,raw\太保市.txt,clean\太保市.txt,,147,6
太初,太初.txt,raw\太初.txt,clean\太初.txt,,44,2
太初 (前秦),太初 (前秦).txt,raw\太初 (前秦).txt,clean\太初 (前秦).txt,,247,19
太初 (劉宋),太初 (劉宋).txt,raw\太初 (劉宋).txt,clean\太初 (劉宋).txt,,235,17
太初 (南涼),太初 (南涼).txt,raw\太初 (南涼).txt,clean\太初 (南涼).txt,,131,8
太初 (西漢),太初 (西漢).txt,raw\太初 (西漢).txt,clean\太初 (西漢).txt,,184,15
太初 (西秦),太初 (西秦).txt,raw\太初 (西秦).txt,clean\太初 (西秦).txt,,483,39
太原市,太原市.txt,raw\太原市.txt,clean\太原市.txt,,207,14
太原王氏,太原王氏.txt,raw\太原王氏.txt,clean\太原王氏.txt,,188,13
太古城,太古城.txt,raw\太古城.txt,clean\太古城.txt,,114,6
太古驛,太古驛.txt,raw\太古驛.txt,clean\太古驛.txt,,118,6
太史享,太史享.txt,raw\太史享.txt,clean\太史享.txt,,66,4
太史慈,太史慈.txt,raw\太史慈.txt,clean\太史慈.txt,,453,36
太后,太后.txt,raw\太后.txt,clean\太后.txt,,34,3
太和,太和.txt,raw\太和.txt,clean\太和.txt,,54,2
太和 (北魏),太和 (北魏).txt,raw\太和 (北魏).txt,clean\太和 (北魏).txt,,80,2
太和 (後趙),太和 (後趙).txt,raw\太和 (後趙).txt,clean\太和 (後趙).txt,,47,2
太和 (成漢),太和 (成漢).txt,raw\太和 (成漢).txt,clean\太和 (成漢).txt,,52,2
太和 (新羅),太和 (新羅).txt,raw\太和 (新羅).txt,clean\太和 (新羅).txt,,61,2
太和 (曹魏),太和 (曹魏).txt,raw\太和 (曹魏).txt,clean\太和 (曹魏).txt,,133,2
太和 (東晉),太和 (東晉).txt,raw\太和 (東晉).txt,clean\太和 (東晉).txt,,36,2
太和驛,太和驛.txt,raw\太和驛.txt,clean\太和驛.txt,,34,1
太和驛 (香港),太和驛 (香港).txt,raw\太和驛 (香港).txt,clean\太和驛 (香港).txt,,97,4
太始,太始.txt,raw\太始.txt,clean\太始.txt,,66,4
太子,太子.txt,raw\太子.txt,clean\太子.txt,,27,3
太子驛,太子驛.txt,raw\太子驛.txt,clean\太子驛.txt,,93,4
太守,太守.txt,raw\太守.txt,clean\太守.txt,,87,5
太宗武烈王,太宗武烈王.txt,raw\太宗武烈王.txt,clean\太宗武烈王.txt,,1841,89
太宰府天滿宮,太宰府天滿宮.txt,raw\太宰府天滿宮.txt,clean\太宰府天滿宮.txt,,201,10
太宰府市,太宰府市.txt,raw\太宰府市.txt,clean\太宰府市.txt,,55,4
太平公主,太平公主.txt,raw\太平公主.txt,clean\太平公主.txt,,339,17
太平山,太平山.txt,raw\太平山.txt,clean\太平山.txt,,80,7
太平御覽,太平御覽.txt,raw\太平御覽.txt,clean\太平御覽.txt,,390,8
太平橋 (哈爾濱),太平橋 (哈爾濱).txt,raw\太平橋 (哈爾濱).txt,clean\太平橋 (哈爾濱).txt,,411,14
太平洋,太平洋.txt,raw\太平洋.txt,clean\太平洋.txt,,168,6
太平清領道,太平清領道.txt,raw\太平清領道.txt,clean\太平清領道.txt,,59,3
太庚,太庚.txt,raw\太庚.txt,clean\太庚.txt,,81,3
太康,太康.txt,raw\太康.txt,clean\太康.txt,,42,1
太康 (夏王),太康 (夏王).txt,raw\太康 (夏王).txt,clean\太康 (夏王).txt,,158,8
太康 (晉),太康 (晉).txt,raw\太康 (晉).txt,clean\太康 (晉).txt,,467,38
太戊,太戊.txt,raw\太戊.txt,clean\太戊.txt,,107,7
太政官,太政官.txt,raw\太政官.txt,clean\太政官.txt,,444,56
太極,太極.txt,raw\太極.txt,clean\太極.txt,,84,7
太王四神記,太王四神記.txt,raw\太王四神記.txt,clean\太王四神記.txt,,65,5
太田市,太田市.txt,raw\太田市.txt,clean\太田市.txt,,196,10
太甲,太甲.txt,raw\太甲.txt,clean\太甲.txt,,104,9
太白,太白.txt,raw\太白.txt,clean\太白.txt,,722,34
太祖大王,太祖大王.txt,raw\太祖大王.txt,clean\太祖大王.txt,,636,29
太空船,太空船.txt,raw\太空船.txt,clean\太空船.txt,,106,7
太虛,太虛.txt,raw\太虛.txt,clean\太虛.txt,,174,11
太郎,太郎.txt,raw\太郎.txt,clean\太郎.txt,,21,3
太陽病,太陽病.txt,raw\太陽病.txt,clean\太陽病.txt,,226,12
太陽系,太陽系.txt,raw\太陽系.txt,clean\太陽系.txt,,204,11
太陽能,太陽能.txt,raw\太陽能.txt,clean\太陽能.txt,,65,5
太陽餅,太陽餅.txt,raw\太陽餅.txt,clean\太陽餅.txt,,85,7
夫台,夫台.txt,raw\夫台.txt,clean\夫台.txt,,98,4
夫妻,夫妻.txt,raw\夫妻.txt,clean\夫妻.txt,,911,37
夫差,夫差.txt,raw\夫差.txt,clean\夫差.txt,,1489,102
夫譚,夫譚.txt,raw\夫譚.txt,clean\夫譚.txt,,65,2
夷吾,夷吾.txt,raw\夷吾.txt,clean\夷吾.txt,,74,6
夷姜,夷姜.txt,raw\夷姜.txt,clean\夷姜.txt,,56,4
夷語,夷語.txt,raw\夷語.txt,clean\夷語.txt,,39,4
夷隅市,夷隅市.txt,raw\夷隅市.txt,clean\夷隅市.txt,,65,4
夸克,夸克.txt,raw\夸克.txt,clean\夸克.txt,,205,10
夸呂,夸呂.txt,raw\夸呂.txt,clean\夸呂.txt,,870,52
奄美市,奄美市.txt,raw\奄美市.txt,clean\奄美市.txt,,70,4
奄蔡,奄蔡.txt,raw\奄蔡.txt,clean\奄蔡.txt,,33,3
奈勿尼師今,奈勿尼師今.txt,raw\奈勿尼師今.txt,clean\奈勿尼師今.txt,,685,46
奈溫,奈溫.txt,raw\奈溫.txt,clean\奈溫.txt,,152,8
奈良女子大學,奈良女子大學.txt,raw\奈良女子大學.txt,clean\奈良女子大學.txt,,193,8
奈良市,奈良市.txt,raw\奈良市.txt,clean\奈良市.txt,,349,18
奈良縣,奈良縣.txt,raw\奈良縣.txt,clean\奈良縣.txt,,217,6
奈解尼師今,奈解尼師今.txt,raw\奈解尼師今.txt,clean\奈解尼師今.txt,,766,69
奉母之命,奉母之命.txt,raw\奉母之命.txt,clean\奉母之命.txt,,36,4
奎宿增廿一,奎宿增廿一.txt,raw\奎宿增廿一.txt,clean\奎宿增廿一.txt,,52,3
奎章閣,奎章閣.txt,raw\奎章閣.txt,clean\奎章閣.txt,,450,20
契丹,契丹.txt,raw\契丹.txt,clean\契丹.txt,,4316,162
契爾年科,契爾年科.txt,raw\契爾年科.txt,clean\契爾年科.txt,,62,6
契王,契王.txt,raw\契王.txt,clean\契王.txt,,81,5
奕劻,奕劻.txt,raw\奕劻.txt,clean\奕劻.txt,,749,40
奕訢,奕訢.txt,raw\奕訢.txt,clean\奕訢.txt,,1334,74
奕譞,奕譞.txt,raw\奕譞.txt,clean\奕譞.txt,,1654,74
奚,奚.txt,raw\奚.txt,clean\奚.txt,,162,11
奚齊,奚齊.txt,raw\奚齊.txt,clean\奚齊.txt,,266,21
奧匈帝國,奧匈帝國.txt,raw\奧匈帝國.txt,clean\奧匈帝國.txt,,1261,64
奧地利,奧地利.txt,raw\奧地利.txt,clean\奧地利.txt,,1213,56
奧州市,奧州市.txt,raw\奧州市.txt,clean\奧州市.txt,,131,5
奧林匹克運動會,奧林匹克運動會.txt,raw\奧林匹克運動會.txt,clean\奧林匹克運動會.txt,,548,34
奧林匹斯十二神,奧林匹斯十二神.txt,raw\奧林匹斯十二神.txt,clean\奧林匹斯十二神.txt,,193,7
奧維德,奧維德.txt,raw\奧維德.txt,clean\奧維德.txt,,464,24
奧運驛,奧運驛.txt,raw\奧運驛.txt,clean\奧運驛.txt,,93,5
奧陶紀,奧陶紀.txt,raw\奧陶紀.txt,clean\奧陶紀.txt,,53,4
奲都,奲都.txt,raw\奲都.txt,clean\奲都.txt,,218,13
女信長,女信長.txt,raw\女信長.txt,clean\女信長.txt,,35,4
女修,女修.txt,raw\女修.txt,clean\女修.txt,,57,5
女媧,女媧.txt,raw\女媧.txt,clean\女媧.txt,,200,10
女子國,女子國.txt,raw\女子國.txt,clean\女子國.txt,,632,44
女子猶擬婚,女子猶擬婚.txt,raw\女子猶擬婚.txt,clean\女子猶擬婚.txt,,39,3
女子能爲博多言，豈不可愛哉？,女子能爲博多言，豈不可愛哉？.txt,raw\女子能爲博多言，豈不可愛哉？.txt,clean\女子能爲博多言，豈不可愛哉？.txt,,29,2
女真,女真.txt,raw\女真.txt,clean\女真.txt,,73,6
女色,女色.txt,raw\女色.txt,clean\女色.txt,,131,7
女護島,女護島.txt,raw\女護島.txt,clean\女護島.txt,,25,2
奶茶,奶茶.txt,raw\奶茶.txt,clean\奶茶.txt,,46,5
好乃公者竟然獨汝,好乃公者竟然獨汝.txt,raw\好乃公者竟然獨汝.txt,clean\好乃公者竟然獨汝.txt,,38,3
如夢令,如夢令.txt,raw\如夢令.txt,clean\如夢令.txt,,119,9
如朕親臨,如朕親臨.txt,raw\如朕親臨.txt,clean\如朕親臨.txt,,39,4
妄愛,妄愛.txt,raw\妄愛.txt,clean\妄愛.txt,,33,4
妊神星,妊神星.txt,raw\妊神星.txt,clean\妊神星.txt,,192,9
妓,妓.txt,raw\妓.txt,clean\妓.txt,,223,11
妙高市,妙高市.txt,raw\妙高市.txt,clean\妙高市.txt,,205,10
妥羅,妥羅.txt,raw\妥羅.txt,clean\妥羅.txt,,130,4
妥義謨,妥義謨.txt,raw\妥義謨.txt,clean\妥義謨.txt,,55,1
妲己,妲己.txt,raw\妲己.txt,clean\妲己.txt,,517,23
妻,妻.txt,raw\妻.txt,clean\妻.txt,,84,4
始祖明懿皇后,始祖明懿皇后.txt,raw\始祖明懿皇后.txt,clean\始祖明懿皇后.txt,,66,4
姓氏,姓氏.txt,raw\姓氏.txt,clean\姓氏.txt,,750,46
委內瑞拉,委內瑞拉.txt,raw\委內瑞拉.txt,clean\委內瑞拉.txt,,104,8
姚信,姚信.txt,raw\姚信.txt,clean\姚信.txt,,406,22
姚啟聖,姚啟聖.txt,raw\姚啟聖.txt,clean\姚啟聖.txt,,562,30
姚崇,姚崇.txt,raw\姚崇.txt,clean\姚崇.txt,,389,25
姚廣孝,姚廣孝.txt,raw\姚廣孝.txt,clean\姚廣孝.txt,,46,5
姚弋仲,姚弋仲.txt,raw\姚弋仲.txt,clean\姚弋仲.txt,,139,10
姚泓,姚泓.txt,raw\姚泓.txt,clean\姚泓.txt,,81,5
姚襄,姚襄.txt,raw\姚襄.txt,clean\姚襄.txt,,141,8
姚貝娜,姚貝娜.txt,raw\姚貝娜.txt,clean\姚貝娜.txt,,469,26
姜原,姜原.txt,raw\姜原.txt,clean\姜原.txt,,75,4
姜夔,姜夔.txt,raw\姜夔.txt,clean\姜夔.txt,,776,48
姜如真,姜如真.txt,raw\姜如真.txt,clean\姜如真.txt,,27,2
姜姓,姜姓.txt,raw\姜姓.txt,clean\姜姓.txt,,49,3
姜岌,姜岌.txt,raw\姜岌.txt,clean\姜岌.txt,,1390,77
姜維,姜維.txt,raw\姜維.txt,clean\姜維.txt,,1252,75
姜齊,姜齊.txt,raw\姜齊.txt,clean\姜齊.txt,,535,40
姜齊太公,姜齊太公.txt,raw\姜齊太公.txt,clean\姜齊太公.txt,,819,55
姜齊桓公,姜齊桓公.txt,raw\姜齊桓公.txt,clean\姜齊桓公.txt,,341,31
姥子驛,姥子驛.txt,raw\姥子驛.txt,clean\姥子驛.txt,,57,4
姬路市,姬路市.txt,raw\姬路市.txt,clean\姬路市.txt,,505,27
姶良市,姶良市.txt,raw\姶良市.txt,clean\姶良市.txt,,68,4
威化島,威化島.txt,raw\威化島.txt,clean\威化島.txt,,55,3
威尼斯,威尼斯.txt,raw\威尼斯.txt,clean\威尼斯.txt,,58,7
威尼斯共和國,威尼斯共和國.txt,raw\威尼斯共和國.txt,clean\威尼斯共和國.txt,,1609,71
威尼斯國亡錄,威尼斯國亡錄.txt,raw\威尼斯國亡錄.txt,clean\威尼斯國亡錄.txt,,319,21
威廉二世,威廉二世.txt,raw\威廉二世.txt,clean\威廉二世.txt,,54,1
威德王,威德王.txt,raw\威德王.txt,clean\威德王.txt,,493,32
威斯康辛州,威斯康辛州.txt,raw\威斯康辛州.txt,clean\威斯康辛州.txt,,57,3
威海市,威海市.txt,raw\威海市.txt,clean\威海市.txt,,39,4
威爾斯王妃戴安娜,威爾斯王妃戴安娜.txt,raw\威爾斯王妃戴安娜.txt,clean\威爾斯王妃戴安娜.txt,,402,18
娜迦,娜迦.txt,raw\娜迦.txt,clean\娜迦.txt,,32,3
婆娑尼師今,婆娑尼師今.txt,raw\婆娑尼師今.txt,clean\婆娑尼師今.txt,,875,62
婦好,婦好.txt,raw\婦好.txt,clean\婦好.txt,,30,4
嫡子,嫡子.txt,raw\嫡子.txt,clean\嫡子.txt,,62,6
嬉野市,嬉野市.txt,raw\嬉野市.txt,clean\嬉野市.txt,,63,4
嬰陽王,嬰陽王.txt,raw\嬰陽王.txt,clean\嬰陽王.txt,,2527,132
嬴姓,嬴姓.txt,raw\嬴姓.txt,clean\嬴姓.txt,,63,5
子之,子之.txt,raw\子之.txt,clean\子之.txt,,110,6
子亹,子亹.txt,raw\子亹.txt,clean\子亹.txt,,298,15
子儀,子儀.txt,raw\子儀.txt,clean\子儀.txt,,361,24
子夏,子夏.txt,raw\子夏.txt,clean\子夏.txt,,589,23
子思,子思.txt,raw\子思.txt,clean\子思.txt,,117,9
子游,子游.txt,raw\子游.txt,clean\子游.txt,,218,15
子般,子般.txt,raw\子般.txt,clean\子般.txt,,301,24
子貢,子貢.txt,raw\子貢.txt,clean\子貢.txt,,309,19
子路,子路.txt,raw\子路.txt,clean\子路.txt,,475,31
子野,子野.txt,raw\子野.txt,clean\子野.txt,,96,6
子魚,子魚.txt,raw\子魚.txt,clean\子魚.txt,,128,11
子魚 (釋義),子魚 (釋義).txt,raw\子魚 (釋義).txt,clean\子魚 (釋義).txt,,38,4
孔光,孔光.txt,raw\孔光.txt,clean\孔光.txt,,423,21
孔坦,孔坦.txt,raw\孔坦.txt,clean\孔坦.txt,,280,16
孔奮,孔奮.txt,raw\孔奮.txt,clean\孔奮.txt,,143,8
孔子,孔子.txt,raw\孔子.txt,clean\孔子.txt,,907,40
孔安國,孔安國.txt,raw\孔安國.txt,clean\孔安國.txt,,39,2
孔安國子國,孔安國子國.txt,raw\孔安國子國.txt,clean\孔安國子國.txt,,146,6
孔安國安國,孔安國安國.txt,raw\孔安國安國.txt,clean\孔安國安國.txt,,293,10
孔尚任,孔尚任.txt,raw\孔尚任.txt,clean\孔尚任.txt,,335,14
孔德成,孔德成.txt,raw\孔德成.txt,clean\孔德成.txt,,349,16
孔挺,孔挺.txt,raw\孔挺.txt,clean\孔挺.txt,,336,20
孔曆,孔曆.txt,raw\孔曆.txt,clean\孔曆.txt,,240,8
孔有德,孔有德.txt,raw\孔有德.txt,clean\孔有德.txt,,4099,173
孔祥熙,孔祥熙.txt,raw\孔祥熙.txt,clean\孔祥熙.txt,,226,13
孔穎達,孔穎達.txt,raw\孔穎達.txt,clean\孔穎達.txt,,222,10
孔融,孔融.txt,raw\孔融.txt,clean\孔融.txt,,373,22
孔飛力,孔飛力.txt,raw\孔飛力.txt,clean\孔飛力.txt,,139,5
孔鯉,孔鯉.txt,raw\孔鯉.txt,clean\孔鯉.txt,,217,15
字,字.txt,raw\字.txt,clean\字.txt,,177,13
字形 (釋義),字形 (釋義).txt,raw\字形 (釋義).txt,clean\字形 (釋義).txt,,50,2
字模,字模.txt,raw\字模.txt,clean\字模.txt,,66,4
孝定景皇后,孝定景皇后.txt,raw\孝定景皇后.txt,clean\孝定景皇后.txt,,351,12
孝定李太后,孝定李太后.txt,raw\孝定李太后.txt,clean\孝定李太后.txt,,682,31
孝恭王,孝恭王.txt,raw\孝恭王.txt,clean\孝恭王.txt,,597,46
孝恭章皇后,孝恭章皇后.txt,raw\孝恭章皇后.txt,clean\孝恭章皇后.txt,,401,27
孝成王,孝成王.txt,raw\孝成王.txt,clean\孝成王.txt,,605,42
孝明世子,孝明世子.txt,raw\孝明世子.txt,clean\孝明世子.txt,,246,7
孝明天皇,孝明天皇.txt,raw\孝明天皇.txt,clean\孝明天皇.txt,,128,9
孝昭王,孝昭王.txt,raw\孝昭王.txt,clean\孝昭王.txt,,477,41
孝欽顯皇后,孝欽顯皇后.txt,raw\孝欽顯皇后.txt,clean\孝欽顯皇后.txt,,593,31
孝潔肅皇后,孝潔肅皇后.txt,raw\孝潔肅皇后.txt,clean\孝潔肅皇后.txt,,81,5
孝章世子,孝章世子.txt,raw\孝章世子.txt,clean\孝章世子.txt,,186,14
孝經,孝經.txt,raw\孝經.txt,clean\孝經.txt,,719,23
孝靈天皇,孝靈天皇.txt,raw\孝靈天皇.txt,clean\孝靈天皇.txt,,146,11
孟加拉,孟加拉.txt,raw\孟加拉.txt,clean\孟加拉.txt,,144,8
孟加拉國,孟加拉國.txt,raw\孟加拉國.txt,clean\孟加拉國.txt,,244,12
孟勝,孟勝.txt,raw\孟勝.txt,clean\孟勝.txt,,282,14
孟嘗君,孟嘗君.txt,raw\孟嘗君.txt,clean\孟嘗君.txt,,1913,124
孟姜女,孟姜女.txt,raw\孟姜女.txt,clean\孟姜女.txt,,186,6
孟子,孟子.txt,raw\孟子.txt,clean\孟子.txt,,778,47
孟子 (書),孟子 (書).txt,raw\孟子 (書).txt,clean\孟子 (書).txt,,968,48
孟德斯鳩,孟德斯鳩.txt,raw\孟德斯鳩.txt,clean\孟德斯鳩.txt,,1252,62
孟昶,孟昶.txt,raw\孟昶.txt,clean\孟昶.txt,,35,2
孟昶彥達,孟昶彥達.txt,raw\孟昶彥達.txt,clean\孟昶彥達.txt,,123,7
孟母三遷,孟母三遷.txt,raw\孟母三遷.txt,clean\孟母三遷.txt,,164,17
孟浩然,孟浩然.txt,raw\孟浩然.txt,clean\孟浩然.txt,,374,24
孟獲,孟獲.txt,raw\孟獲.txt,clean\孟獲.txt,,143,5
孟珙,孟珙.txt,raw\孟珙.txt,clean\孟珙.txt,,5361,224
孟知祥,孟知祥.txt,raw\孟知祥.txt,clean\孟知祥.txt,,4690,197
孟虧,孟虧.txt,raw\孟虧.txt,clean\孟虧.txt,,87,4
孟郊,孟郊.txt,raw\孟郊.txt,clean\孟郊.txt,,182,13
季歷,季歷.txt,raw\季歷.txt,clean\季歷.txt,,104,7
季簡,季簡.txt,raw\季簡.txt,clean\季簡.txt,,72,4
季羨林,季羨林.txt,raw\季羨林.txt,clean\季羨林.txt,,188,12
季諾維也夫,季諾維也夫.txt,raw\季諾維也夫.txt,clean\季諾維也夫.txt,,439,16
季連,季連.txt,raw\季連.txt,clean\季連.txt,,64,8
孤影用膳,孤影用膳.txt,raw\孤影用膳.txt,clean\孤影用膳.txt,,63,4
孤獨者聖伊撒依亞,孤獨者聖伊撒依亞.txt,raw\孤獨者聖伊撒依亞.txt,clean\孤獨者聖伊撒依亞.txt,,128,9
孫乾,孫乾.txt,raw\孫乾.txt,clean\孫乾.txt,,156,8
孫傳庭,孫傳庭.txt,raw\孫傳庭.txt,clean\孫傳庭.txt,,3157,179
孫儀,孫儀.txt,raw\孫儀.txt,clean\孫儀.txt,,93,8
