edition,testament,book,chapter,unit,file,verses,chars,source_url
欽定前遺詔,新約,聖差言行傳卷五,9,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差言行傳卷五/第九章.txt,43,1160,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差言行傳卷五
欽定前遺詔,新約,聖差言行傳卷五,10,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差言行傳卷五/第十章.txt,48,1213,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差言行傳卷五
欽定前遺詔,新約,聖差言行傳卷五,11,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差言行傳卷五/第十一章.txt,30,737,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差言行傳卷五
欽定前遺詔,新約,聖差言行傳卷五,12,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差言行傳卷五/第十二章.txt,25,649,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差言行傳卷五
欽定前遺詔,新約,聖差言行傳卷五,13,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差言行傳卷五/第十三章.txt,52,1392,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差言行傳卷五
欽定前遺詔,新約,聖差言行傳卷五,14,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差言行傳卷五/第十四章.txt,28,697,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差言行傳卷五
欽定前遺詔,新約,聖差言行傳卷五,15,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差言行傳卷五/第十五章.txt,41,1128,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差言行傳卷五
欽定前遺詔,新約,聖差言行傳卷五,16,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差言行傳卷五/第十六章.txt,40,999,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差言行傳卷五
欽定前遺詔,新約,聖差言行傳卷五,17,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差言行傳卷五/第十七章.txt,34,934,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差言行傳卷五
欽定前遺詔,新約,聖差言行傳卷五,18,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差言行傳卷五/第十八章.txt,28,800,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差言行傳卷五
欽定前遺詔,新約,聖差言行傳卷五,19,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差言行傳卷五/第十九章.txt,41,1077,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差言行傳卷五
欽定前遺詔,新約,聖差言行傳卷五,20,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差言行傳卷五/第二十章.txt,38,987,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差言行傳卷五
欽定前遺詔,新約,聖差言行傳卷五,21,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差言行傳卷五/第二十一章.txt,40,1129,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差言行傳卷五
欽定前遺詔,新約,聖差言行傳卷五,22,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差言行傳卷五/第二十二章.txt,30,796,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差言行傳卷五
欽定前遺詔,新約,聖差言行傳卷五,23,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差言行傳卷五/第二十三章.txt,35,957,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差言行傳卷五
欽定前遺詔,新約,聖差言行傳卷五,24,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差言行傳卷五/第二十四章.txt,27,688,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差言行傳卷五
欽定前遺詔,新約,聖差言行傳卷五,25,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差言行傳卷五/第二十五章.txt,27,752,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差言行傳卷五
欽定前遺詔,新約,聖差言行傳卷五,26,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差言行傳卷五/第二十六章.txt,32,842,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差言行傳卷五
欽定前遺詔,新約,聖差言行傳卷五,27,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差言行傳卷五/第二十七章.txt,44,966,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差言行傳卷五
欽定前遺詔,新約,聖差言行傳卷五,28,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差言行傳卷五/第二十八章.txt,31,815,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差言行傳卷五
欽定前遺詔,新約,聖差保羅寄羅馬人書,1,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄羅馬人書/第一章.txt,32,861,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄羅馬人書
欽定前遺詔,新約,聖差保羅寄羅馬人書,2,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄羅馬人書/第二章.txt,29,686,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄羅馬人書
欽定前遺詔,新約,聖差保羅寄羅馬人書,3,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄羅馬人書/第三章.txt,31,741,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄羅馬人書
欽定前遺詔,新約,聖差保羅寄羅馬人書,4,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄羅馬人書/第四章.txt,25,658,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄羅馬人書
欽定前遺詔,新約,聖差保羅寄羅馬人書,5,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄羅馬人書/第五章.txt,21,592,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄羅馬人書
欽定前遺詔,新約,聖差保羅寄羅馬人書,6,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄羅馬人書/第六章.txt,23,580,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄羅馬人書
欽定前遺詔,新約,聖差保羅寄羅馬人書,7,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄羅馬人書/第七章.txt,25,630,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄羅馬人書
欽定前遺詔,新約,聖差保羅寄羅馬人書,8,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄羅馬人書/第八章.txt,39,1052,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄羅馬人書
欽定前遺詔,新約,聖差保羅寄羅馬人書,9,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄羅馬人書/第九章.txt,33,816,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄羅馬人書
欽定前遺詔,新約,聖差保羅寄羅馬人書,10,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄羅馬人書/第十章.txt,21,559,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄羅馬人書
欽定前遺詔,新約,聖差保羅寄羅馬人書,11,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄羅馬人書/第十一章.txt,36,951,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄羅馬人書
欽定前遺詔,新約,聖差保羅寄羅馬人書,12,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄羅馬人書/第十二章.txt,21,428,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄羅馬人書
欽定前遺詔,新約,聖差保羅寄羅馬人書,13,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄羅馬人書/第十三章.txt,14,372,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄羅馬人書
欽定前遺詔,新約,聖差保羅寄羅馬人書,14,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄羅馬人書/第十四章.txt,23,565,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄羅馬人書
欽定前遺詔,新約,聖差保羅寄羅馬人書,15,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄羅馬人書/第十五章.txt,33,855,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄羅馬人書
欽定前遺詔,新約,聖差保羅寄羅馬人書,16,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄羅馬人書/第十六章.txt,27,745,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄羅馬人書
欽定前遺詔,新約,聖差保羅寄哥林多人上書,1,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄哥林多人上書/第一章.txt,31,861,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄哥林多人上書
欽定前遺詔,新約,聖差保羅寄哥林多人上書,2,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄哥林多人上書/第二章.txt,16,471,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄哥林多人上書
欽定前遺詔,新約,聖差保羅寄哥林多人上書,3,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄哥林多人上書/第三章.txt,23,560,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄哥林多人上書
欽定前遺詔,新約,聖差保羅寄哥林多人上書,4,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄哥林多人上書/第四章.txt,21,547,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄哥林多人上書
欽定前遺詔,新約,聖差保羅寄哥林多人上書,5,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄哥林多人上書/第五章.txt,13,342,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄哥林多人上書
欽定前遺詔,新約,聖差保羅寄哥林多人上書,6,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄哥林多人上書/第六章.txt,20,518,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄哥林多人上書
欽定前遺詔,新約,聖差保羅寄哥林多人上書,7,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄哥林多人上書/第七章.txt,40,981,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄哥林多人上書
欽定前遺詔,新約,聖差保羅寄哥林多人上書,8,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄哥林多人上書/第八章.txt,13,351,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄哥林多人上書
欽定前遺詔,新約,聖差保羅寄哥林多人上書,9,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄哥林多人上書/第九章.txt,27,736,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄哥林多人上書
欽定前遺詔,新約,聖差保羅寄哥林多人上書,10,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄哥林多人上書/第十章.txt,33,736,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄哥林多人上書
欽定前遺詔,新約,聖差保羅寄哥林多人上書,11,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄哥林多人上書/第十一章.txt,34,773,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄哥林多人上書
欽定前遺詔,新約,聖差保羅寄哥林多人上書,12,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄哥林多人上書/第十二章.txt,31,700,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄哥林多人上書
欽定前遺詔,新約,聖差保羅寄哥林多人上書,13,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄哥林多人上書/第十三章.txt,13,307,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄哥林多人上書
欽定前遺詔,新約,聖差保羅寄哥林多人上書,14,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄哥林多人上書/第十四章.txt,40,981,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄哥林多人上書
欽定前遺詔,新約,聖差保羅寄哥林多人上書,15,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄哥林多人上書/第十五章.txt,58,1451,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄哥林多人上書
欽定前遺詔,新約,聖差保羅寄哥林多人上書,16,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄哥林多人上書/第十六章.txt,24,526,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄哥林多人上書
欽定前遺詔,新約,聖差保羅寄哥林多人下書,1,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄哥林多人下書/第一章.txt,24,688,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄哥林多人下書
欽定前遺詔,新約,聖差保羅寄哥林多人下書,2,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄哥林多人下書/第二章.txt,17,389,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄哥林多人下書
欽定前遺詔,新約,聖差保羅寄哥林多人下書,3,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄哥林多人下書/第三章.txt,18,432,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄哥林多人下書
欽定前遺詔,新約,聖差保羅寄哥林多人下書,4,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄哥林多人下書/第四章.txt,18,447,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄哥林多人下書
欽定前遺詔,新約,聖差保羅寄哥林多人下書,5,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄哥林多人下書/第五章.txt,21,521,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄哥林多人下書
欽定前遺詔,新約,聖差保羅寄哥林多人下書,6,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄哥林多人下書/第六章.txt,18,456,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄哥林多人下書
欽定前遺詔,新約,聖差保羅寄哥林多人下書,7,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄哥林多人下書/第七章.txt,16,469,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄哥林多人下書
欽定前遺詔,新約,聖差保羅寄哥林多人下書,8,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄哥林多人下書/第八章.txt,24,559,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄哥林多人下書
欽定前遺詔,新約,聖差保羅寄哥林多人下書,9,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄哥林多人下書/第九章.txt,15,388,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄哥林多人下書
欽定前遺詔,新約,聖差保羅寄哥林多人下書,10,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄哥林多人下書/第十章.txt,18,434,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄哥林多人下書
欽定前遺詔,新約,聖差保羅寄哥林多人下書,11,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄哥林多人下書/第十一章.txt,33,823,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄哥林多人下書
欽定前遺詔,新約,聖差保羅寄哥林多人下書,12,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄哥林多人下書/第十二章.txt,21,642,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄哥林多人下書
欽定前遺詔,新約,聖差保羅寄哥林多人下書,13,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄哥林多人下書/第十三章.txt,14,370,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄哥林多人下書
欽定前遺詔,新約,聖差保羅寄伽拉太人書,1,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄伽拉太人書/第一章.txt,24,576,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄伽拉太人書
欽定前遺詔,新約,聖差保羅寄伽拉太人書,2,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄伽拉太人書/第二章.txt,21,668,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄伽拉太人書
欽定前遺詔,新約,聖差保羅寄伽拉太人書,3,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄伽拉太人書/第三章.txt,29,800,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄伽拉太人書
欽定前遺詔,新約,聖差保羅寄伽拉太人書,4,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差保羅寄伽拉太人書/第四章.txt,31,690,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差保羅寄伽拉太人書
