status,error,source_categories,category_path,work_title,page_title,chapter,sequence,source_url,header_nation,header_categories,year,ws_categories,ws_category_scope,raw_path,clean_path,chars_raw,chars_clean,wenyan_median_default_score,wenyan_prop_literary,wenyan_prop_modern,wenyan_prop_uncertain,wenyan_suspected_modern,wenyan_error
saved,,河内,越南 > 河内,区域全面经济伙伴关系协定,区域全面经济伙伴关系协定/第三章 原产地规则,第三章 原产地规则,5,https://zh.wikisource.org/wiki/%E5%8C%BA%E5%9F%9F%E5%85%A8%E9%9D%A2%E7%BB%8F%E6%B5%8E%E4%BC%99%E4%BC%B4%E5%85%B3%E7%B3%BB%E5%8D%8F%E5%AE%9A%2F%E7%AC%AC%E4%B8%89%E7%AB%A0%20%E5%8E%9F%E4%BA%A7%E5%9C%B0%E8%A7%84%E5%88%99,,河内,2020年,2020年，2020年11月，2020年11月15日，2020年河内，中华人民共和国商务部，区域全面经济伙伴关系协定，河内，中华人民共和国公有领域，中华人民共和国条约,page_plus_root,raw\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0005__第三章 原产地规则.txt,clean\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0005__第三章 原产地规则.txt,16233,12257,-1.080000,0.243902,0.470383,0.285714,0,
saved,,河内,越南 > 河内,区域全面经济伙伴关系协定,区域全面经济伙伴关系协定/第三章 原产地规则/附件一 产品特定原产地规则,第三章 原产地规则/附件一 产品特定原产地规则,6,https://zh.wikisource.org/wiki/%E5%8C%BA%E5%9F%9F%E5%85%A8%E9%9D%A2%E7%BB%8F%E6%B5%8E%E4%BC%99%E4%BC%B4%E5%85%B3%E7%B3%BB%E5%8D%8F%E5%AE%9A%2F%E7%AC%AC%E4%B8%89%E7%AB%A0%20%E5%8E%9F%E4%BA%A7%E5%9C%B0%E8%A7%84%E5%88%99%2F%E9%99%84%E4%BB%B6%E4%B8%80%20%E4%BA%A7%E5%93%81%E7%89%B9%E5%AE%9A%E5%8E%9F%E4%BA%A7%E5%9C%B0%E8%A7%84%E5%88%99,,河内,2020年,2020年，2020年11月，2020年11月15日，2020年河内，中华人民共和国商务部，区域全面经济伙伴关系协定，河内，中华人民共和国公有领域，中华人民共和国条约,page_plus_root,raw\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0006__第三章 原产地规则_附件一 产品特定原产地规则.txt,clean\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0006__第三章 原产地规则_附件一 产品特定原产地规则.txt,2364,1800,-2.970000,0.120000,0.520000,0.360000,1,
saved,,河内,越南 > 河内,区域全面经济伙伴关系协定,区域全面经济伙伴关系协定/第三章 原产地规则/附件二 最低信息要求,第三章 原产地规则/附件二 最低信息要求,7,https://zh.wikisource.org/wiki/%E5%8C%BA%E5%9F%9F%E5%85%A8%E9%9D%A2%E7%BB%8F%E6%B5%8E%E4%BC%99%E4%BC%B4%E5%85%B3%E7%B3%BB%E5%8D%8F%E5%AE%9A%2F%E7%AC%AC%E4%B8%89%E7%AB%A0%20%E5%8E%9F%E4%BA%A7%E5%9C%B0%E8%A7%84%E5%88%99%2F%E9%99%84%E4%BB%B6%E4%BA%8C%20%E6%9C%80%E4%BD%8E%E4%BF%A1%E6%81%AF%E8%A6%81%E6%B1%82,,河内,2020年,2020年，2020年11月，2020年11月15日，2020年河内，中华人民共和国商务部，区域全面经济伙伴关系协定，河内，中华人民共和国公有领域，中华人民共和国条约,page_plus_root,raw\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0007__第三章 原产地规则_附件二 最低信息要求.txt,clean\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0007__第三章 原产地规则_附件二 最低信息要求.txt,1995,1397,-0.270000,0.275862,0.241379,0.482759,0,
saved,,河内,越南 > 河内,区域全面经济伙伴关系协定,区域全面经济伙伴关系协定/第九章 自然人临时移动,第九章 自然人临时移动,8,https://zh.wikisource.org/wiki/%E5%8C%BA%E5%9F%9F%E5%85%A8%E9%9D%A2%E7%BB%8F%E6%B5%8E%E4%BC%99%E4%BC%B4%E5%85%B3%E7%B3%BB%E5%8D%8F%E5%AE%9A%2F%E7%AC%AC%E4%B9%9D%E7%AB%A0%20%E8%87%AA%E7%84%B6%E4%BA%BA%E4%B8%B4%E6%97%B6%E7%A7%BB%E5%8A%A8,,河内,2020年,2020年，2020年11月，2020年11月15日，2020年河内，中华人民共和国商务部，区域全面经济伙伴关系协定，河内，中华人民共和国公有领域，中华人民共和国条约,page_plus_root,raw\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0008__第九章 自然人临时移动.txt,clean\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0008__第九章 自然人临时移动.txt,3741,2771,-5.197500,0.229167,0.583333,0.187500,1,
saved,,河内,越南 > 河内,区域全面经济伙伴关系协定,区域全面经济伙伴关系协定/第二十章 最终条款,第二十章 最终条款,9,https://zh.wikisource.org/wiki/%E5%8C%BA%E5%9F%9F%E5%85%A8%E9%9D%A2%E7%BB%8F%E6%B5%8E%E4%BC%99%E4%BC%B4%E5%85%B3%E7%B3%BB%E5%8D%8F%E5%AE%9A%2F%E7%AC%AC%E4%BA%8C%E5%8D%81%E7%AB%A0%20%E6%9C%80%E7%BB%88%E6%9D%A1%E6%AC%BE,,河内,2020年,2020年，2020年11月，2020年11月15日，2020年河内，中华人民共和国商务部，区域全面经济伙伴关系协定，河内，中华人民共和国公有领域，中华人民共和国条约,page_plus_root,raw\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0009__第二十章 最终条款.txt,clean\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0009__第二十章 最终条款.txt,3279,2289,0.000000,0.318182,0.454545,0.227273,0,
saved,,河内,越南 > 河内,区域全面经济伙伴关系协定,区域全面经济伙伴关系协定/第二章 货物贸易,第二章 货物贸易,10,https://zh.wikisource.org/wiki/%E5%8C%BA%E5%9F%9F%E5%85%A8%E9%9D%A2%E7%BB%8F%E6%B5%8E%E4%BC%99%E4%BC%B4%E5%85%B3%E7%B3%BB%E5%8D%8F%E5%AE%9A%2F%E7%AC%AC%E4%BA%8C%E7%AB%A0%20%E8%B4%A7%E7%89%A9%E8%B4%B8%E6%98%93,,河内,2020年,2020年，2020年11月，2020年11月15日，2020年河内，50%，中华人民共和国商务部，区域全面经济伙伴关系协定，河内，中华人民共和国公有领域，中华人民共和国条约,page_plus_root,raw\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0010__第二章 货物贸易.txt,clean\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0010__第二章 货物贸易.txt,10784,8457,-3.240000,0.194444,0.576389,0.229167,1,
saved,,河内,越南 > 河内,区域全面经济伙伴关系协定,区域全面经济伙伴关系协定/第五章 卫生与植物卫生措施,第五章 卫生与植物卫生措施,11,https://zh.wikisource.org/wiki/%E5%8C%BA%E5%9F%9F%E5%85%A8%E9%9D%A2%E7%BB%8F%E6%B5%8E%E4%BC%99%E4%BC%B4%E5%85%B3%E7%B3%BB%E5%8D%8F%E5%AE%9A%2F%E7%AC%AC%E4%BA%94%E7%AB%A0%20%E5%8D%AB%E7%94%9F%E4%B8%8E%E6%A4%8D%E7%89%A9%E5%8D%AB%E7%94%9F%E6%8E%AA%E6%96%BD,,河内,2020年,2020年，2020年11月，2020年11月15日，2020年河内，中华人民共和国商务部，区域全面经济伙伴关系协定，河内，中华人民共和国公有领域，中华人民共和国条约,page_plus_root,raw\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0011__第五章 卫生与植物卫生措施.txt,clean\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0011__第五章 卫生与植物卫生措施.txt,8732,6907,-9.690000,0.162162,0.675676,0.162162,1,
saved,,河内,越南 > 河内,区域全面经济伙伴关系协定,区域全面经济伙伴关系协定/第八章 服务贸易,第八章 服务贸易,12,https://zh.wikisource.org/wiki/%E5%8C%BA%E5%9F%9F%E5%85%A8%E9%9D%A2%E7%BB%8F%E6%B5%8E%E4%BC%99%E4%BC%B4%E5%85%B3%E7%B3%BB%E5%8D%8F%E5%AE%9A%2F%E7%AC%AC%E5%85%AB%E7%AB%A0%20%E6%9C%8D%E5%8A%A1%E8%B4%B8%E6%98%93,,河内,2020年,2020年，2020年11月，2020年11月15日，2020年河内，中华人民共和国商务部，区域全面经济伙伴关系协定，河内，中华人民共和国公有领域，中华人民共和国条约,page_plus_root,raw\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0012__第八章 服务贸易.txt,clean\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0012__第八章 服务贸易.txt,17514,13778,-4.370000,0.187500,0.595833,0.216667,1,
saved,,河内,越南 > 河内,区域全面经济伙伴关系协定,区域全面经济伙伴关系协定/第八章 服务贸易/附件一 金融服务,第八章 服务贸易/附件一 金融服务,13,https://zh.wikisource.org/wiki/%E5%8C%BA%E5%9F%9F%E5%85%A8%E9%9D%A2%E7%BB%8F%E6%B5%8E%E4%BC%99%E4%BC%B4%E5%85%B3%E7%B3%BB%E5%8D%8F%E5%AE%9A%2F%E7%AC%AC%E5%85%AB%E7%AB%A0%20%E6%9C%8D%E5%8A%A1%E8%B4%B8%E6%98%93%2F%E9%99%84%E4%BB%B6%E4%B8%80%20%E9%87%91%E8%9E%8D%E6%9C%8D%E5%8A%A1,,河内,2020年,2020年，2020年11月，2020年11月15日，2020年河内，中华人民共和国商务部，区域全面经济伙伴关系协定，河内，中华人民共和国公有领域，中华人民共和国条约,page_plus_root,raw\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0013__第八章 服务贸易_附件一 金融服务.txt,clean\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0013__第八章 服务贸易_附件一 金融服务.txt,7598,5587,0.000000,0.185841,0.424779,0.389381,0,
saved,,河内,越南 > 河内,区域全面经济伙伴关系协定,区域全面经济伙伴关系协定/第八章 服务贸易/附件三 专业服务,第八章 服务贸易/附件三 专业服务,14,https://zh.wikisource.org/wiki/%E5%8C%BA%E5%9F%9F%E5%85%A8%E9%9D%A2%E7%BB%8F%E6%B5%8E%E4%BC%99%E4%BC%B4%E5%85%B3%E7%B3%BB%E5%8D%8F%E5%AE%9A%2F%E7%AC%AC%E5%85%AB%E7%AB%A0%20%E6%9C%8D%E5%8A%A1%E8%B4%B8%E6%98%93%2F%E9%99%84%E4%BB%B6%E4%B8%89%20%E4%B8%93%E4%B8%9A%E6%9C%8D%E5%8A%A1,,河内,2020年,2020年，2020年11月，2020年11月15日，2020年河内，中华人民共和国商务部，区域全面经济伙伴关系协定，河内，中华人民共和国公有领域，中华人民共和国条约,page_plus_root,raw\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0014__第八章 服务贸易_附件三 专业服务.txt,clean\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0014__第八章 服务贸易_附件三 专业服务.txt,1934,1410,0.000000,0.090909,0.500000,0.409091,1,
saved,,河内,越南 > 河内,区域全面经济伙伴关系协定,区域全面经济伙伴关系协定/第八章 服务贸易/附件二 电信服务,第八章 服务贸易/附件二 电信服务,15,https://zh.wikisource.org/wiki/%E5%8C%BA%E5%9F%9F%E5%85%A8%E9%9D%A2%E7%BB%8F%E6%B5%8E%E4%BC%99%E4%BC%B4%E5%85%B3%E7%B3%BB%E5%8D%8F%E5%AE%9A%2F%E7%AC%AC%E5%85%AB%E7%AB%A0%20%E6%9C%8D%E5%8A%A1%E8%B4%B8%E6%98%93%2F%E9%99%84%E4%BB%B6%E4%BA%8C%20%E7%94%B5%E4%BF%A1%E6%9C%8D%E5%8A%A1,,河内,2020年,2020年，2020年11月，2020年11月15日，2020年河内，中华人民共和国商务部，区域全面经济伙伴关系协定，河内，中华人民共和国公有领域，中华人民共和国条约,page_plus_root,raw\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0015__第八章 服务贸易_附件二 电信服务.txt,clean\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0015__第八章 服务贸易_附件二 电信服务.txt,10756,7705,-4.140000,0.170068,0.619048,0.210884,1,
saved,,河内,越南 > 河内,区域全面经济伙伴关系协定,区域全面经济伙伴关系协定/第六章 标准、技术法规和合格评定程序,第六章 标准、技术法规和合格评定程序,16,https://zh.wikisource.org/wiki/%E5%8C%BA%E5%9F%9F%E5%85%A8%E9%9D%A2%E7%BB%8F%E6%B5%8E%E4%BC%99%E4%BC%B4%E5%85%B3%E7%B3%BB%E5%8D%8F%E5%AE%9A%2F%E7%AC%AC%E5%85%AD%E7%AB%A0%20%E6%A0%87%E5%87%86%E3%80%81%E6%8A%80%E6%9C%AF%E6%B3%95%E8%A7%84%E5%92%8C%E5%90%88%E6%A0%BC%E8%AF%84%E5%AE%9A%E7%A8%8B%E5%BA%8F,,河内,2020年,2020年，2020年11月，2020年11月15日，2020年河内，中华人民共和国商务部，区域全面经济伙伴关系协定，河内，中华人民共和国公有领域，中华人民共和国条约,page_plus_root,raw\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0016__第六章 标准、技术法规和合格评定程序.txt,clean\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0016__第六章 标准、技术法规和合格评定程序.txt,7054,5803,-6.327000,0.217391,0.673913,0.108696,1,
saved,,河内,越南 > 河内,区域全面经济伙伴关系协定,区域全面经济伙伴关系协定/第十一章 知识产权,第十一章 知识产权,17,https://zh.wikisource.org/wiki/%E5%8C%BA%E5%9F%9F%E5%85%A8%E9%9D%A2%E7%BB%8F%E6%B5%8E%E4%BC%99%E4%BC%B4%E5%85%B3%E7%B3%BB%E5%8D%8F%E5%AE%9A%2F%E7%AC%AC%E5%8D%81%E4%B8%80%E7%AB%A0%20%E7%9F%A5%E8%AF%86%E4%BA%A7%E6%9D%83,,河内,2020年,2020年，2020年11月，2020年11月15日，2020年河内，中华人民共和国商务部，区域全面经济伙伴关系协定，河内，中华人民共和国公有领域，中华人民共和国条约,page_plus_root,raw\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0017__第十一章 知识产权.txt,clean\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0017__第十一章 知识产权.txt,27706,18334,-3.720000,0.281768,0.546961,0.171271,1,
saved,,河内,越南 > 河内,区域全面经济伙伴关系协定,区域全面经济伙伴关系协定/第十一章 知识产权/附件一 特定缔约方过渡期,第十一章 知识产权/附件一 特定缔约方过渡期,18,https://zh.wikisource.org/wiki/%E5%8C%BA%E5%9F%9F%E5%85%A8%E9%9D%A2%E7%BB%8F%E6%B5%8E%E4%BC%99%E4%BC%B4%E5%85%B3%E7%B3%BB%E5%8D%8F%E5%AE%9A%2F%E7%AC%AC%E5%8D%81%E4%B8%80%E7%AB%A0%20%E7%9F%A5%E8%AF%86%E4%BA%A7%E6%9D%83%2F%E9%99%84%E4%BB%B6%E4%B8%80%20%E7%89%B9%E5%AE%9A%E7%BC%94%E7%BA%A6%E6%96%B9%E8%BF%87%E6%B8%A1%E6%9C%9F,,河内,2020年,2020年，2020年11月，2020年11月15日，2020年河内，中华人民共和国商务部，区域全面经济伙伴关系协定，河内，中华人民共和国公有领域，中华人民共和国条约,page_plus_root,raw\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0018__第十一章 知识产权_附件一 特定缔约方过渡期.txt,clean\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0018__第十一章 知识产权_附件一 特定缔约方过渡期.txt,3180,827,0.000000,0.166667,0.333333,0.500000,0,
saved,,河内,越南 > 河内,区域全面经济伙伴关系协定,区域全面经济伙伴关系协定/第十一章 知识产权/附件二 技术援助请求清单,第十一章 知识产权/附件二 技术援助请求清单,19,https://zh.wikisource.org/wiki/%E5%8C%BA%E5%9F%9F%E5%85%A8%E9%9D%A2%E7%BB%8F%E6%B5%8E%E4%BC%99%E4%BC%B4%E5%85%B3%E7%B3%BB%E5%8D%8F%E5%AE%9A%2F%E7%AC%AC%E5%8D%81%E4%B8%80%E7%AB%A0%20%E7%9F%A5%E8%AF%86%E4%BA%A7%E6%9D%83%2F%E9%99%84%E4%BB%B6%E4%BA%8C%20%E6%8A%80%E6%9C%AF%E6%8F%B4%E5%8A%A9%E8%AF%B7%E6%B1%82%E6%B8%85%E5%8D%95,,河内,2020年,2020年，2020年11月，2020年11月15日，2020年河内，中华人民共和国商务部，区域全面经济伙伴关系协定，河内，中华人民共和国公有领域，中华人民共和国条约,page_plus_root,raw\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0019__第十一章 知识产权_附件二 技术援助请求清单.txt,clean\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0019__第十一章 知识产权_附件二 技术援助请求清单.txt,2612,696,4.500000,0.500000,0.000000,0.500000,0,
saved,,河内,越南 > 河内,区域全面经济伙伴关系协定,区域全面经济伙伴关系协定/第十七章 一般条款和例外,第十七章 一般条款和例外,20,https://zh.wikisource.org/wiki/%E5%8C%BA%E5%9F%9F%E5%85%A8%E9%9D%A2%E7%BB%8F%E6%B5%8E%E4%BC%99%E4%BC%B4%E5%85%B3%E7%B3%BB%E5%8D%8F%E5%AE%9A%2F%E7%AC%AC%E5%8D%81%E4%B8%83%E7%AB%A0%20%E4%B8%80%E8%88%AC%E6%9D%A1%E6%AC%BE%E5%92%8C%E4%BE%8B%E5%A4%96,,河内,2020年,2020年，2020年11月，2020年11月15日，2020年河内，中华人民共和国商务部，区域全面经济伙伴关系协定，河内，中华人民共和国公有领域，中华人民共和国条约,page_plus_root,raw\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0020__第十七章 一般条款和例外.txt,clean\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0020__第十七章 一般条款和例外.txt,7687,4307,-3.270000,0.265823,0.531646,0.202532,1,
saved,,河内,越南 > 河内,区域全面经济伙伴关系协定,区域全面经济伙伴关系协定/第十三章 竞争,第十三章 竞争,21,https://zh.wikisource.org/wiki/%E5%8C%BA%E5%9F%9F%E5%85%A8%E9%9D%A2%E7%BB%8F%E6%B5%8E%E4%BC%99%E4%BC%B4%E5%85%B3%E7%B3%BB%E5%8D%8F%E5%AE%9A%2F%E7%AC%AC%E5%8D%81%E4%B8%89%E7%AB%A0%20%E7%AB%9E%E4%BA%89,,河内,2020年,2020年，2020年11月，2020年11月15日，2020年河内，中华人民共和国商务部，区域全面经济伙伴关系协定，河内，中华人民共和国公有领域，中华人民共和国条约,page_plus_root,raw\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0021__第十三章 竞争.txt,clean\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0021__第十三章 竞争.txt,5065,3065,-5.220000,0.150000,0.650000,0.200000,1,
saved,,河内,越南 > 河内,区域全面经济伙伴关系协定,区域全面经济伙伴关系协定/第十三章 竞争/附件一 第十三章第三条（针对反竞争行为的适当措施）和第四条（合作）对文莱达鲁萨兰国的适用,第十三章 竞争/附件一 第十三章第三条（针对反竞争行为的适当措施）和第四条（合作）对文莱达鲁萨兰国的适用,22,https://zh.wikisource.org/wiki/%E5%8C%BA%E5%9F%9F%E5%85%A8%E9%9D%A2%E7%BB%8F%E6%B5%8E%E4%BC%99%E4%BC%B4%E5%85%B3%E7%B3%BB%E5%8D%8F%E5%AE%9A%2F%E7%AC%AC%E5%8D%81%E4%B8%89%E7%AB%A0%20%E7%AB%9E%E4%BA%89%2F%E9%99%84%E4%BB%B6%E4%B8%80%20%E7%AC%AC%E5%8D%81%E4%B8%89%E7%AB%A0%E7%AC%AC%E4%B8%89%E6%9D%A1%EF%BC%88%E9%92%88%E5%AF%B9%E5%8F%8D%E7%AB%9E%E4%BA%89%E8%A1%8C%E4%B8%BA%E7%9A%84%E9%80%82%E5%BD%93%E6%8E%AA%E6%96%BD%EF%BC%89%E5%92%8C%E7%AC%AC%E5%9B%9B%E6%9D%A1%EF%BC%88%E5%90%88%E4%BD%9C%EF%BC%89%E5%AF%B9%E6%96%87%E8%8E%B1%E8%BE%BE%E9%B2%81%E8%90%A8%E5%85%B0%E5%9B%BD%E7%9A%84%E9%80%82%E7%94%A8,,河内,2020年,2020年，2020年11月，2020年11月15日，2020年河内，中华人民共和国商务部，区域全面经济伙伴关系协定，河内，中华人民共和国公有领域，中华人民共和国条约,page_plus_root,raw\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0022__第十三章 竞争_附件一 第十三章第三条（针对反竞争行为的适当措施）和第四条（合作）对文莱达鲁萨兰国的适用.txt,clean\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0022__第十三章 竞争_附件一 第十三章第三条（针对反竞争行为的适当措施）和第四条（合作）对文莱达鲁萨兰国的适用.txt,1978,1474,0.422500,0.333333,0.500000,0.166667,1,
saved,,河内,越南 > 河内,区域全面经济伙伴关系协定,区域全面经济伙伴关系协定/第十三章 竞争/附件三 第十三章第三条（针对反竞争行为的适当措施）和第四条（合作）对老挝人民民主共和国的适用,第十三章 竞争/附件三 第十三章第三条（针对反竞争行为的适当措施）和第四条（合作）对老挝人民民主共和国的适用,23,https://zh.wikisource.org/wiki/%E5%8C%BA%E5%9F%9F%E5%85%A8%E9%9D%A2%E7%BB%8F%E6%B5%8E%E4%BC%99%E4%BC%B4%E5%85%B3%E7%B3%BB%E5%8D%8F%E5%AE%9A%2F%E7%AC%AC%E5%8D%81%E4%B8%89%E7%AB%A0%20%E7%AB%9E%E4%BA%89%2F%E9%99%84%E4%BB%B6%E4%B8%89%20%E7%AC%AC%E5%8D%81%E4%B8%89%E7%AB%A0%E7%AC%AC%E4%B8%89%E6%9D%A1%EF%BC%88%E9%92%88%E5%AF%B9%E5%8F%8D%E7%AB%9E%E4%BA%89%E8%A1%8C%E4%B8%BA%E7%9A%84%E9%80%82%E5%BD%93%E6%8E%AA%E6%96%BD%EF%BC%89%E5%92%8C%E7%AC%AC%E5%9B%9B%E6%9D%A1%EF%BC%88%E5%90%88%E4%BD%9C%EF%BC%89%E5%AF%B9%E8%80%81%E6%8C%9D%E4%BA%BA%E6%B0%91%E6%B0%91%E4%B8%BB%E5%85%B1%E5%92%8C%E5%9B%BD%E7%9A%84%E9%80%82%E7%94%A8,,河内,2020年,2020年，2020年11月，2020年11月15日，2020年河内，中华人民共和国商务部，区域全面经济伙伴关系协定，河内，中华人民共和国公有领域，中华人民共和国条约,page_plus_root,raw\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0023__第十三章 竞争_附件三 第十三章第三条（针对反竞争行为的适当措施）和第四条（合作）对老挝人民民主共和国的适用.txt,clean\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0023__第十三章 竞争_附件三 第十三章第三条（针对反竞争行为的适当措施）和第四条（合作）对老挝人民民主共和国的适用.txt,2112,1501,-0.971500,0.333333,0.500000,0.166667,1,
saved,,河内,越南 > 河内,区域全面经济伙伴关系协定,区域全面经济伙伴关系协定/第十三章 竞争/附件二 第十三章第三条（针对反竞争行为的适当措施）和第四条（合作）对柬埔寨的适用,第十三章 竞争/附件二 第十三章第三条（针对反竞争行为的适当措施）和第四条（合作）对柬埔寨的适用,24,https://zh.wikisource.org/wiki/%E5%8C%BA%E5%9F%9F%E5%85%A8%E9%9D%A2%E7%BB%8F%E6%B5%8E%E4%BC%99%E4%BC%B4%E5%85%B3%E7%B3%BB%E5%8D%8F%E5%AE%9A%2F%E7%AC%AC%E5%8D%81%E4%B8%89%E7%AB%A0%20%E7%AB%9E%E4%BA%89%2F%E9%99%84%E4%BB%B6%E4%BA%8C%20%E7%AC%AC%E5%8D%81%E4%B8%89%E7%AB%A0%E7%AC%AC%E4%B8%89%E6%9D%A1%EF%BC%88%E9%92%88%E5%AF%B9%E5%8F%8D%E7%AB%9E%E4%BA%89%E8%A1%8C%E4%B8%BA%E7%9A%84%E9%80%82%E5%BD%93%E6%8E%AA%E6%96%BD%EF%BC%89%E5%92%8C%E7%AC%AC%E5%9B%9B%E6%9D%A1%EF%BC%88%E5%90%88%E4%BD%9C%EF%BC%89%E5%AF%B9%E6%9F%AC%E5%9F%94%E5%AF%A8%E7%9A%84%E9%80%82%E7%94%A8,,河内,2020年,2020年，2020年11月，2020年11月15日，2020年河内，中华人民共和国商务部，区域全面经济伙伴关系协定，河内，中华人民共和国公有领域，中华人民共和国条约,page_plus_root,raw\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0024__第十三章 竞争_附件二 第十三章第三条（针对反竞争行为的适当措施）和第四条（合作）对柬埔寨的适用.txt,clean\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0024__第十三章 竞争_附件二 第十三章第三条（针对反竞争行为的适当措施）和第四条（合作）对柬埔寨的适用.txt,2029,1402,3.210500,0.500000,0.500000,0.000000,1,
saved,,河内,越南 > 河内,区域全面经济伙伴关系协定,区域全面经济伙伴关系协定/第十三章 竞争/附件四 第十三章第三条（针对反竞争行为的适当措施）和第四条（合作）对缅甸的适用,第十三章 竞争/附件四 第十三章第三条（针对反竞争行为的适当措施）和第四条（合作）对缅甸的适用,25,https://zh.wikisource.org/wiki/%E5%8C%BA%E5%9F%9F%E5%85%A8%E9%9D%A2%E7%BB%8F%E6%B5%8E%E4%BC%99%E4%BC%B4%E5%85%B3%E7%B3%BB%E5%8D%8F%E5%AE%9A%2F%E7%AC%AC%E5%8D%81%E4%B8%89%E7%AB%A0%20%E7%AB%9E%E4%BA%89%2F%E9%99%84%E4%BB%B6%E5%9B%9B%20%E7%AC%AC%E5%8D%81%E4%B8%89%E7%AB%A0%E7%AC%AC%E4%B8%89%E6%9D%A1%EF%BC%88%E9%92%88%E5%AF%B9%E5%8F%8D%E7%AB%9E%E4%BA%89%E8%A1%8C%E4%B8%BA%E7%9A%84%E9%80%82%E5%BD%93%E6%8E%AA%E6%96%BD%EF%BC%89%E5%92%8C%E7%AC%AC%E5%9B%9B%E6%9D%A1%EF%BC%88%E5%90%88%E4%BD%9C%EF%BC%89%E5%AF%B9%E7%BC%85%E7%94%B8%E7%9A%84%E9%80%82%E7%94%A8,,河内,2020年,2020年，2020年11月，2020年11月15日，2020年河内，中华人民共和国商务部，区域全面经济伙伴关系协定，河内，中华人民共和国公有领域，中华人民共和国条约,page_plus_root,raw\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0025__第十三章 竞争_附件四 第十三章第三条（针对反竞争行为的适当措施）和第四条（合作）对缅甸的适用.txt,clean\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0025__第十三章 竞争_附件四 第十三章第三条（针对反竞争行为的适当措施）和第四条（合作）对缅甸的适用.txt,1886,1375,3.907500,0.500000,0.500000,0.000000,1,
saved,,河内,越南 > 河内,区域全面经济伙伴关系协定,区域全面经济伙伴关系协定/第十九章 争端解决,第十九章 争端解决,26,https://zh.wikisource.org/wiki/%E5%8C%BA%E5%9F%9F%E5%85%A8%E9%9D%A2%E7%BB%8F%E6%B5%8E%E4%BC%99%E4%BC%B4%E5%85%B3%E7%B3%BB%E5%8D%8F%E5%AE%9A%2F%E7%AC%AC%E5%8D%81%E4%B9%9D%E7%AB%A0%20%E4%BA%89%E7%AB%AF%E8%A7%A3%E5%86%B3,,河内,2020年,2020年，2020年11月，2020年11月15日，2020年河内，中华人民共和国商务部，区域全面经济伙伴关系协定，河内，中华人民共和国公有领域，中华人民共和国条约,page_plus_root,raw\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0026__第十九章 争端解决.txt,clean\区域全面经济伙伴关系协定\区域全面经济伙伴关系协定__0026__第十九章 争端解决.txt,15999,13211,-3.420000,0.210744,0.566116,0.223140,1,
